MAC_addr,label,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt
ec:1a:59:83:28:11,1,14101.9,1460,0.662748,1266,1266,165,1025,52,0,0,4,1
ec:1a:59:83:28:11,1,14051.8,1460,0.662652,1238,1238,165,994,50,0,0,4,1
ec:1a:59:83:28:11,1,14156.9,1460,0.66325,1347,1347,165,1100,54,0,0,4,1
ec:1a:59:83:28:11,1,14270.5,1460,0.661837,1289,1289,168,1040,52,0,0,4,1
ec:1a:59:83:28:11,1,14214.2,1460,0.662834,2256,2256,165,2014,52,0,0,4,1
ec:1a:59:83:28:11,1,14112,1460,0.664133,1308,1308,165,1043,72,0,0,4,1
ec:1a:59:83:28:11,1,14098.8,1460,0.665565,1220,1219,166,972,54,0,0,8,1
ec:1a:59:83:28:11,1,14276.7,1460,0.664857,1354,1354,165,1108,52,0,0,4,1
ec:1a:59:83:28:11,1,13868.6,1460,0.665454,1213,1213,165,960,62,0,0,4,1
ec:1a:59:83:28:11,1,13874.2,1460,0.666437,1172,1172,168,929,50,0,0,4,1
ec:1a:59:83:28:11,1,14292.4,1460,0.666106,1367,1367,168,1123,52,0,0,2,1
ec:1a:59:83:28:11,1,14177.5,1460,0.666303,1272,1272,165,1028,52,0,0,4,1
ec:1a:59:83:28:11,1,13975,1460,0.66561,1272,1272,165,1026,52,0,0,4,1
ec:1a:59:83:28:11,1,14125.9,1460,0.666272,1320,1320,168,1069,54,0,0,4,1
ec:1a:59:83:28:11,1,14146.4,1460,0.665932,1323,1323,165,1077,52,0,0,4,1
ec:1a:59:83:28:11,1,13984.2,1460,0.666209,1225,1225,165,983,50,0,0,4,1
ec:1a:59:83:28:11,1,14234.2,1460,0.664911,2260,2260,165,2013,54,0,0,4,1
ec:1a:59:83:28:11,1,13928.5,1460,0.663954,1287,1287,165,1023,70,0,0,4,1
ec:1a:59:83:28:11,1,14181.2,1460,0.677399,1314,1314,165,1068,56,0,0,8,1
ec:1a:59:83:28:11,1,13135.9,1460,0.672871,1799,1799,165,1519,86,0,0,4,1
ec:1a:59:83:28:11,1,13028.3,1460,0.684696,2096,2096,165,1797,103,0,0,4,1
ec:1a:59:83:28:11,1,12747.3,1460,0.772539,2295,2295,168,2021,80,0,0,2,1
ec:1a:59:83:28:11,1,13006.1,1460,0.657111,1845,1845,168,1566,84,0,0,4,1
ec:1a:59:83:28:11,1,13993.3,1460,0.706437,1327,1327,164,1081,54,0,0,4,1
ec:1a:59:83:28:11,1,14181.3,1460,0.66556,1318,1318,165,1074,52,0,0,4,1
ec:1a:59:83:28:11,1,14189.8,1460,0.665339,1255,1255,165,1013,52,0,0,4,1
ec:1a:59:83:28:11,1,14420.5,1460,0.665929,1261,1261,165,1015,54,0,0,4,1
ec:1a:59:83:28:11,1,13976.5,1460,0.664943,1287,1287,168,1040,50,0,0,4,1
ec:1a:59:83:28:11,1,14279.2,1460,0.664802,2193,2193,165,1952,52,0,0,4,1
ec:1a:59:83:28:11,1,14059.8,1460,0.666236,1308,1308,165,1042,74,0,0,4,1
ec:1a:59:83:28:11,1,14134.4,1460,0.662648,1357,1357,165,1110,54,0,0,4,1
ec:1a:59:83:28:11,1,13918.9,1460,0.662342,1148,1148,165,905,50,0,0,4,1
ec:1a:59:83:28:11,1,14000,1460,0.662466,1253,1253,165,998,62,0,0,4,1
ec:1a:59:83:28:11,1,14168.6,1460,0.663411,1333,1333,168,1090,52,0,0,4,1
ec:1a:59:83:28:11,1,14172.9,1460,0.663259,1311,1311,165,1064,54,0,0,4,1
ec:1a:59:83:28:11,1,14251.9,1460,0.662922,1364,1364,165,1119,54,0,0,4,1
ec:1a:59:83:28:11,1,13950.9,1460,0.662686,1210,1210,165,967,49,0,0,4,1
ec:1a:59:83:28:11,1,14093,1460,0.664195,1279,1279,171,1030,50,0,0,2,1
ec:1a:59:83:28:11,1,14145,1460,0.662849,1322,1322,165,1080,52,0,0,4,1
ec:1a:59:83:28:11,1,14203.9,1460,0.663611,1245,1245,165,1004,50,0,0,4,1
ec:1a:59:83:28:11,1,13808.6,1460,0.662617,1214,1214,165,971,50,0,0,4,1
ec:1a:59:83:28:11,1,14257.9,1460,0.661784,2226,2226,165,1962,72,0,0,4,1
ec:1a:59:83:28:11,1,14123.9,1460,0.675208,1290,1290,165,1043,55,0,0,8,1
ec:1a:59:83:28:11,1,14079.8,1460,0.662631,1330,1330,165,1084,52,0,0,4,1
ec:1a:59:83:28:11,1,14123.3,1460,0.662349,1260,1260,165,1007,62,0,0,4,1
ec:1a:59:83:28:11,1,13910.3,1460,0.662627,1258,1258,165,1014,52,0,0,4,1
ec:1a:59:83:28:11,1,14227.3,1460,0.661112,1291,1291,168,1043,52,0,0,4,1
ec:1a:59:83:28:11,1,14289.6,1460,0.685307,1345,1345,165,1100,53,0,0,4,1
ec:1a:59:83:28:11,1,13982.3,1460,0.701142,1355,1355,168,1108,49,0,0,2,1
ec:1a:59:83:28:11,1,14213,1460,0.661947,1278,1278,165,1035,52,0,0,4,1
ec:1a:59:83:28:11,1,14006.6,1460,0.661556,1331,1331,165,1087,52,0,0,4,1
ec:1a:59:83:28:11,1,14050.6,1460,0.660646,1269,1269,168,1021,52,0,0,4,1
ec:1a:59:83:28:11,1,14313.7,1460,0.662601,2197,2197,165,1951,52,0,0,4,1
ec:1a:59:83:28:11,1,14023.2,1460,0.663015,1341,1341,165,1081,72,0,0,4,1
ec:1a:59:83:28:11,1,14863.9,1460,0.663973,1353,1353,165,1132,50,0,0,4,1
ec:1a:59:83:28:11,1,14956.2,1460,0.662574,1397,1397,165,1173,54,0,0,4,1
ec:1a:59:83:28:11,1,14877,1460,0.663276,1430,1430,168,1192,62,0,0,4,1
ec:1a:59:83:28:11,1,14733.3,1460,0.664812,1281,1281,165,1060,50,0,0,4,1
ec:1a:59:83:28:11,1,14887.6,1460,0.664134,1422,1422,165,1200,52,0,0,4,1
ec:1a:59:83:28:11,1,14792,1460,0.663999,1361,1361,165,1137,50,0,0,4,1
ec:1a:59:83:28:11,1,14930.7,1460,0.663295,1494,1494,168,1269,52,0,0,4,1
ec:1a:59:83:28:11,1,14999.6,1460,0.665284,1431,1431,165,1207,54,0,0,4,1
ec:1a:59:83:28:11,1,14821.5,1460,0.664136,1408,1408,165,1188,52,0,0,4,1
ec:1a:59:83:28:11,1,14943.5,1460,0.664141,1453,1453,168,1226,52,0,0,2,1
ec:1a:59:83:28:11,1,14938.3,1460,0.662505,1574,1574,165,1349,52,0,0,4,1
ec:1a:59:83:28:11,1,13119,1460,0.828819,2853,2853,165,2611,74,0,0,4,1
ec:1a:59:83:28:11,1,14815.6,1460,0.674771,1507,1507,165,1276,54,0,0,8,1
ec:1a:59:83:28:11,1,14225.3,1460,0.733952,1559,1559,165,1332,52,0,0,4,1
ec:1a:59:83:28:11,1,12372,1460,0.751783,3318,3318,165,2784,364,0,0,4,1
ec:1a:59:83:28:11,1,13110.1,1460,0.737758,2099,2099,165,1820,90,0,0,4,1
ec:1a:59:83:28:11,1,13149.2,1460,0.666649,1775,1775,165,1522,54,0,0,4,1
ec:1a:59:83:28:11,1,13023.5,1460,0.668482,1851,1851,168,1602,52,0,0,4,1
ec:1a:59:83:28:11,1,13061.2,1460,0.661673,1750,1750,165,1465,88,0,0,4,1
ec:1a:59:83:28:11,1,13026.9,1460,0.667699,1707,1707,165,1463,50,0,0,4,1
ec:1a:59:83:28:11,1,13211.1,1460,0.667215,1917,1917,168,1670,52,0,0,2,1
ec:1a:59:83:28:11,1,13085.3,1460,0.666132,1798,1798,165,1545,58,0,0,4,1
ec:1a:59:83:28:11,1,13441.8,1460,0.663673,1518,1518,168,1269,56,0,0,4,1
ec:1a:59:83:28:11,1,14182.2,1460,0.663676,2217,2217,165,1953,70,0,0,4,1
ec:1a:59:83:28:11,1,14690.5,1460,0.660813,1307,1307,165,1083,52,0,0,4,1
ec:1a:59:83:28:11,1,14458,1460,0.660285,1283,1283,168,1065,48,0,0,2,1
ec:1a:59:83:28:11,1,14806.6,1460,0.66047,1397,1397,165,1162,62,0,0,4,1
ec:1a:59:83:28:11,1,14630.2,1460,0.661932,1242,1242,168,1016,50,0,0,4,1
ec:1a:59:83:28:11,1,14729.3,1460,0.661396,1338,1338,165,1117,52,0,0,4,1
ec:1a:59:83:28:11,1,14869.6,1460,0.661436,1333,1333,165,1110,50,0,0,4,1
ec:1a:59:83:28:11,1,14895.9,1460,0.660993,1473,1473,165,1251,54,0,0,4,1
ec:1a:59:83:28:11,1,14656.8,1460,0.662608,1310,1310,165,1088,50,0,0,4,1
ec:1a:59:83:28:11,1,14554.2,1460,0.661571,1199,1199,168,976,50,0,0,4,1
ec:1a:59:83:28:11,1,14812.9,1460,0.660927,1491,1491,165,1268,52,0,0,4,1
ec:1a:59:83:28:11,1,14658.2,1460,0.659992,1342,1342,165,1117,52,0,0,4,1
ec:1a:59:83:28:11,1,14490.4,1460,0.660467,2272,2272,165,2030,72,0,0,4,1
ec:1a:59:83:28:11,1,14822.4,1460,0.671901,1413,1413,168,1183,56,0,0,6,1
ec:1a:59:83:28:11,1,15009.6,1460,0.660815,1372,1372,165,1149,52,0,0,4,1
ec:1a:59:83:28:11,1,14815.9,1460,0.661023,1301,1301,165,1075,56,0,0,4,1
ec:1a:59:83:28:11,1,15334.3,1460,0.660187,1273,1273,136,1081,50,0,0,4,1
ec:1a:59:83:28:11,1,14170.7,1460,0.76551,1377,1377,152,1174,44,0,0,2,1
ec:1a:59:83:28:11,1,14164.4,1460,0.783396,1694,1694,168,1469,53,0,0,5,1
ec:1a:59:83:28:11,1,14929.1,1460,0.660531,1435,1435,165,1210,54,0,0,4,1
ec:1a:59:83:28:11,1,14894.6,1460,0.660336,1434,1434,165,1213,52,0,0,4,1
ec:1a:59:83:28:11,1,15018.7,1460,0.660405,1529,1529,165,1305,52,0,0,4,1
ec:1a:59:83:28:11,1,14742.1,1460,0.659848,1366,1366,168,1144,50,0,0,4,1
ec:1a:59:83:28:11,1,15079.4,1460,0.659353,1427,1427,165,1205,52,0,0,4,1
ec:1a:59:83:28:11,1,14632.7,1460,0.661551,2311,2311,168,2068,68,0,0,2,1
ec:1a:59:83:28:11,1,15072.9,1460,0.661734,1449,1449,168,1220,54,0,0,4,1
ec:1a:59:83:28:11,1,14968.3,1460,0.660848,1375,1375,165,1152,50,0,0,4,1
ec:1a:59:83:28:11,1,14791,1460,0.661655,1377,1377,165,1146,62,0,0,4,1
ec:1a:59:83:28:11,1,15049.8,1460,0.662396,1442,1442,168,1215,52,0,0,2,1
ec:1a:59:83:28:11,1,14832.8,1460,0.662967,1416,1416,167,1191,50,0,0,4,1
ec:1a:59:83:28:11,1,14859.4,1460,0.662893,1395,1395,166,1171,54,0,0,4,1
ec:1a:59:83:28:11,1,14676.8,1460,0.661854,1301,1301,165,1084,50,0,0,4,1
ec:1a:59:83:28:11,1,14945.3,1460,0.663629,1235,1235,165,1007,52,0,0,4,1
ec:1a:59:83:28:11,1,14919.8,1460,0.662714,1400,1400,165,1179,52,0,0,4,1
ec:1a:59:83:28:11,1,14904.5,1460,0.662236,1417,1417,165,1196,52,0,0,4,1
ec:1a:59:83:28:11,1,14937.8,1460,0.661121,1394,1394,168,1171,50,0,0,4,1
ec:1a:59:83:28:11,1,14624.5,1460,0.660886,2428,2428,165,2187,74,0,0,4,1
ec:1a:59:83:28:11,1,14935.1,1460,0.673411,1378,1378,162,1155,54,0,0,8,1
ec:1a:59:83:28:11,1,14818.7,1460,0.662138,1369,1369,165,1148,50,0,0,4,1
ec:1a:59:83:28:11,1,14939.5,1460,0.662064,1633,1633,171,1393,62,0,0,2,1
ec:1a:59:83:28:11,1,15140.3,1460,0.662025,1443,1443,165,1221,52,0,0,4,1
ec:1a:59:83:28:11,1,14915,1460,0.661186,1514,1514,165,1290,54,0,0,4,1
ec:1a:59:83:28:11,1,14758.6,1460,0.663478,1453,1453,165,1199,82,0,0,4,1
ec:1a:59:83:28:11,1,14328.9,1460,0.662212,1526,1526,168,1231,122,0,0,4,1
ec:1a:59:83:28:11,1,14940.3,1460,0.661704,1393,1393,165,1168,50,0,0,4,1
ec:1a:59:83:28:11,1,14943.6,1460,0.661799,1353,1353,165,1130,50,0,0,4,1
ec:1a:59:83:28:11,1,14743.7,1460,0.660746,1317,1317,165,1093,52,0,0,4,1
ec:1a:59:83:28:11,1,15066.5,1460,0.660932,1488,1488,165,1268,52,0,0,4,1
ec:1a:59:83:28:11,1,14622.8,1460,0.662025,2388,2388,168,2140,72,0,0,4,1
ec:1a:59:83:28:11,1,14754.8,1460,0.661868,1358,1358,168,1137,50,0,0,4,1
ec:1a:59:83:28:11,1,14789.9,1460,0.661855,2270,2270,165,2047,54,0,0,4,1
ec:1a:59:83:28:11,1,14682.3,1460,0.662576,1924,1924,165,1688,64,0,0,4,2
ec:1a:59:83:28:11,1,15137.6,1460,0.66202,1592,1592,165,1367,54,0,0,4,1
ec:1a:59:83:28:11,1,14847.4,1460,0.661958,1458,1458,168,1231,52,0,0,4,1
ec:1a:59:83:28:11,1,14867.3,1460,0.661169,1358,1358,168,1138,48,0,0,2,1
ec:1a:59:83:28:11,1,14788.4,1460,0.663174,1345,1345,165,1122,52,0,0,4,1
ec:1a:59:83:28:11,1,15131.6,1460,0.662318,1360,1360,165,1136,50,0,0,4,1
ec:1a:59:83:28:11,1,14989.6,1460,0.66169,1429,1429,165,1206,52,0,0,4,1
ec:1a:59:83:28:11,1,14802.2,1460,0.660902,1460,1460,168,1235,54,0,0,4,1
ec:1a:59:83:28:11,1,14808.1,1460,0.660567,2418,2418,165,2174,72,0,0,4,1
ec:1a:59:83:28:11,1,15033.4,1460,0.671469,1419,1419,162,1191,56,0,0,8,1
ec:1a:59:83:28:11,1,14666.8,1460,0.660515,1414,1414,165,1188,50,0,0,4,1
ec:1a:59:83:28:11,1,14917.9,1460,0.659984,1408,1408,167,1170,62,0,0,4,1
ec:1a:59:83:28:11,1,14859.5,1460,0.660055,1450,1450,166,1224,52,0,0,4,1
ec:1a:59:83:28:11,1,14800.1,1460,0.659423,1278,1278,165,1058,48,0,0,4,1
ec:1a:59:83:28:11,1,14985.3,1460,0.661291,1443,1443,168,1218,50,0,0,2,1
ec:1a:59:83:28:11,1,14502,1460,0.661043,1230,1230,165,1012,48,0,0,4,1
ec:1a:59:83:28:11,1,14830.7,1460,0.659776,1441,1441,168,1214,54,0,0,4,1
ec:1a:59:83:28:11,1,14794.1,1460,0.659682,1415,1415,165,1196,50,0,0,4,1
ec:1a:59:83:28:11,1,14735.3,1460,0.658781,1466,1466,165,1241,54,0,0,4,1
ec:1a:59:83:28:11,1,14821.6,1460,0.658518,1396,1396,165,1176,50,0,0,4,1
ec:1a:59:83:28:11,1,14727.8,1460,0.660566,2434,2434,165,2189,74,0,0,4,1
ec:1a:59:83:28:11,1,14926,1460,0.66126,1403,1403,165,1181,52,0,0,4,1
ec:1a:59:83:28:11,1,14688.3,1460,0.661805,2388,2388,165,2167,52,0,0,4,1
ec:1a:59:83:28:11,1,14863.5,1460,0.660521,1482,1482,165,1259,52,0,0,4,1
ec:1a:59:83:28:11,1,14853.4,1460,0.660892,1481,1481,168,1250,56,0,0,4,1
ec:1a:59:83:28:11,1,14915.3,1460,0.661527,1497,1497,165,1274,52,0,0,4,1
ec:1a:59:83:28:11,1,14844,1460,0.662003,1374,1374,165,1151,50,0,0,4,1
ec:1a:59:83:28:11,1,14850.1,1460,0.660905,1404,1404,168,1181,52,0,0,2,1
ec:1a:59:83:28:11,1,14792.4,1460,0.663162,1459,1459,168,1235,52,0,0,4,1
ec:1a:59:83:28:11,1,14740.7,1460,0.661888,1313,1313,165,1090,48,0,0,4,1
ec:1a:59:83:28:11,1,14886.2,1460,0.661431,1504,1504,165,1272,54,0,0,4,1
ec:1a:59:83:28:11,1,14827.7,1460,0.660439,1319,1319,159,1104,52,0,0,4,1
ec:1a:59:83:28:11,1,14608,1460,0.673114,1403,1403,162,1159,76,0,0,8,1
ec:1a:59:83:28:11,1,14971.1,1460,0.659765,1382,1382,165,1160,52,0,0,4,1
ec:1a:59:83:28:11,1,14834.8,1460,0.661923,2381,2381,165,2160,54,0,0,4,1
ec:1a:59:83:28:11,1,14698.1,1460,0.661173,1327,1327,168,1102,50,0,0,4,1
ec:1a:59:83:28:11,1,14998.4,1460,0.660829,1444,1444,165,1218,54,0,0,4,1
ec:1a:59:83:28:11,1,14927.9,1460,0.660225,1442,1442,165,1222,50,0,0,4,1
ec:1a:59:83:28:11,1,14712.7,1460,0.662324,1362,1362,165,1138,51,0,0,4,1
ec:1a:59:83:28:11,1,15110.8,1460,0.660979,1551,1551,171,1325,50,0,0,2,1
ec:1a:59:83:28:11,1,14667.6,1460,0.66116,1296,1296,165,1073,52,0,0,4,1
ec:1a:59:83:28:11,1,14668.4,1460,0.661385,1342,1342,165,1123,50,0,0,4,1
ec:1a:59:83:28:11,1,14884.3,1460,0.660696,1503,1503,165,1279,54,0,0,4,1
ec:1a:59:83:28:11,1,14860.7,1460,0.660897,1338,1338,165,1114,50,0,0,4,1
ec:1a:59:83:28:11,1,14725.5,1460,0.661653,1316,1316,165,1076,68,0,0,4,1
ec:1a:59:83:28:11,1,14807.2,1460,0.664457,1424,1424,165,1202,53,0,0,5,1
ec:1a:59:83:28:11,1,14585.3,1460,0.663767,3189,3189,165,2968,50,0,0,4,1
ec:1a:59:83:28:11,1,14522.6,1460,0.664388,1459,1459,165,1235,52,0,0,4,1
ec:1a:59:83:28:11,1,14774.1,1460,0.664481,1340,1340,165,1121,50,0,0,4,1
ec:1a:59:83:28:11,1,14847.5,1460,0.665037,1342,1342,165,1121,52,0,0,4,1
ec:1a:59:83:28:11,1,14540.9,1460,0.665176,1303,1303,165,1079,52,0,0,4,1
ec:1a:59:83:28:11,1,14890.1,1460,0.664058,1467,1467,165,1244,54,0,0,4,1
ec:1a:59:83:28:11,1,14612.2,1460,0.666398,1235,1235,165,1012,50,0,0,4,1
ec:1a:59:83:28:11,1,14799.6,1460,0.66532,1437,1437,165,1216,52,0,0,4,1
ec:1a:59:83:28:11,1,14897.3,1460,0.665178,1377,1377,168,1153,48,0,0,2,1
ec:1a:59:83:28:11,1,14427.3,1460,0.664038,1250,1250,165,1032,48,0,0,4,1
ec:1a:59:83:28:11,1,14786.1,1460,0.67457,1540,1540,162,1295,76,0,0,8,1
ec:1a:59:83:28:11,1,14447.9,1460,0.663859,1310,1310,168,1084,50,0,0,4,1
ec:1a:59:83:28:11,1,14250.7,1460,0.731185,2525,2525,165,2301,52,0,0,4,1
ec:1a:59:83:28:11,1,14555.5,1460,0.733642,1616,1616,165,1392,54,0,0,4,1
ec:1a:59:83:28:11,1,14626.2,1460,0.685299,1333,1333,165,1114,50,0,0,4,1
ec:1a:59:83:28:11,1,14346,1460,0.761767,1586,1586,165,1365,52,0,0,4,1
ec:1a:59:83:28:11,1,12303.7,1460,0.855423,3191,3191,165,2968,54,0,0,4,1
ec:1a:59:83:28:11,1,14704,1460,0.699757,1534,1534,168,1307,52,0,0,4,1
ec:1a:59:83:28:11,1,14790.2,1460,0.663812,1320,1320,165,1101,50,0,0,4,1
ec:1a:59:83:28:11,1,14747.3,1460,0.663705,1467,1467,168,1243,50,0,0,2,1
ec:1a:59:83:28:11,1,15020.5,1460,0.662787,1340,1340,165,1120,50,0,0,4,1
ec:1a:59:83:28:11,1,14896.3,1460,0.663291,1313,1313,168,1089,50,0,0,4,1
ec:1a:59:83:28:11,1,14777.8,1460,0.664098,1492,1492,165,1247,70,0,0,4,1
ec:1a:59:83:28:11,1,14981.2,1460,0.662716,1458,1458,165,1233,52,0,0,4,1
ec:1a:59:83:28:11,1,14769.9,1460,0.662303,2383,2383,168,2158,52,0,0,4,1
ec:1a:59:83:28:11,1,14672.8,1460,0.66283,1412,1412,168,1191,48,0,0,2,1
ec:1a:59:83:28:11,1,14577.5,1460,0.660666,1437,1437,165,1206,58,0,0,4,1
ec:1a:59:83:28:11,1,14856,1460,0.663398,1488,1488,165,1267,52,0,0,4,1
ec:1a:59:83:28:11,1,14585.8,1460,0.663577,1349,1349,168,1124,52,0,0,4,1
ec:1a:59:83:28:11,1,14699.5,1460,0.66285,1291,1291,165,1070,50,0,0,4,1
ec:1a:59:83:28:11,1,14825.4,1460,0.664496,1386,1386,165,1165,52,0,0,4,1
ec:1a:59:83:28:11,1,14724.4,1460,0.663246,1331,1331,165,1112,50,0,0,4,1
ec:1a:59:83:28:11,1,15041.4,1460,0.663419,1542,1542,165,1320,54,0,0,4,1
ec:1a:59:83:28:11,1,14725.9,1460,0.661629,1303,1303,168,1079,50,0,0,4,1
ec:1a:59:83:28:11,1,14697.8,1460,0.683096,1448,1448,159,1201,80,0,0,12,1
ec:1a:59:83:28:11,1,14592.1,1460,0.681078,1488,1488,165,1265,52,0,0,4,1
ec:1a:59:83:28:11,1,14646.7,1460,0.684858,2373,2373,168,2149,52,0,0,2,1
ec:1a:59:83:28:11,1,12028.4,1460,0.854258,3023,3023,168,2797,52,0,0,4,1
ec:1a:59:83:28:11,1,14231.5,1460,0.755872,1573,1573,165,1347,52,0,0,4,1
ec:1a:59:83:28:11,1,14925.1,1460,0.661449,1498,1498,165,1272,52,0,0,4,1
ec:1a:59:83:28:11,1,14604.6,1460,0.680077,1442,1442,165,1218,52,0,0,4,1
ec:1a:59:83:28:11,1,14765.7,1460,0.662721,1406,1406,165,1183,52,0,0,4,1
ec:1a:59:83:28:11,1,14956.6,1460,0.66168,1595,1595,165,1373,53,0,0,4,1
ec:1a:59:83:28:11,1,14560.8,1460,0.662306,1252,1252,165,1036,48,0,0,4,1
ec:1a:59:83:28:11,1,14812.2,1460,0.661527,1446,1446,165,1225,52,0,0,4,1
ec:1a:59:83:28:11,1,14840,1460,0.661673,1390,1390,165,1163,52,0,0,4,1
ec:1a:59:83:28:11,1,14744.9,1460,0.662685,1412,1412,168,1170,68,0,0,2,1
ec:1a:59:83:28:11,1,14536.5,1460,0.664813,563,563,165,331,54,0,0,4,1
ec:1a:59:83:28:11,1,15053.1,1460,0.664229,576,576,165,350,50,0,0,4,1
ec:1a:59:83:28:11,1,15012.2,1460,0.664413,575,575,165,351,54,0,0,4,1
ec:1a:59:83:28:11,1,14775.4,1460,0.666029,586,586,165,360,50,0,0,4,1
ec:1a:59:83:28:11,1,14163.3,1460,0.665323,548,548,165,317,64,0,0,4,1
ec:1a:59:83:28:11,1,14400.1,1460,0.665915,547,547,165,323,48,0,0,4,1
ec:1a:59:83:28:11,1,14925.1,1460,0.664064,584,584,165,353,52,0,0,4,1
ec:1a:59:83:28:11,1,14358.1,1460,0.666144,562,562,165,332,52,0,0,4,1
ec:1a:59:83:28:11,1,14239.9,1460,0.664546,551,551,168,326,50,0,0,2,1
ec:1a:59:83:28:11,1,15255.7,1460,0.664555,576,576,165,358,50,0,0,4,1
ec:1a:59:83:28:11,1,12754.2,1460,0.845538,962,962,165,735,54,0,0,4,1
ec:1a:59:83:28:11,1,10852.8,1460,0.870266,2445,2439,166,2177,88,0,5,9,4
ec:1a:59:83:28:11,1,9730.8,1460,0.873967,2246,2246,165,1902,172,0,0,4,1
ec:1a:59:83:28:11,1,14184.2,1460,0.679787,1650,1650,166,1407,72,0,0,4,1
ec:1a:59:83:28:11,1,14837.7,1460,0.662976,1381,1381,167,1156,52,0,0,4,1
ec:1a:59:83:28:11,1,13669.7,1460,0.815185,1813,1813,168,1591,50,0,0,2,1
ec:1a:59:83:28:11,1,11603,1460,0.864227,3442,3442,165,3221,50,0,0,4,1
ec:1a:59:83:28:11,1,14388.2,1460,0.757301,1525,1525,165,1304,52,0,0,4,1
ec:1a:59:83:28:11,1,14653.8,1460,0.663126,1478,1478,165,1254,54,0,0,4,1
ec:1a:59:83:28:11,1,14699.5,1460,0.663218,1332,1332,165,1113,48,0,0,4,1
ec:1a:59:83:28:11,1,14884.8,1460,0.663636,1370,1370,168,1144,52,0,0,4,1
ec:1a:59:83:28:11,1,14884.3,1460,0.661818,1495,1495,165,1273,52,0,0,4,1
ec:1a:59:83:28:11,1,14863.8,1460,0.662622,1300,1300,165,1081,50,0,0,4,1
ec:1a:59:83:28:11,1,14582.9,1460,0.663405,1367,1367,165,1127,70,0,0,4,1
ec:1a:59:83:28:11,1,14268.5,1460,0.664861,544,544,165,317,50,0,0,4,1
ec:1a:59:83:28:11,1,14637.3,1460,0.664618,565,565,168,335,50,0,0,2,1
ec:1a:59:83:28:11,1,14523.4,1460,0.664867,534,534,165,307,52,0,0,4,1
ec:1a:59:83:28:11,1,14375.5,1460,0.666694,550,550,165,323,48,0,0,4,1
ec:1a:59:83:28:11,1,13739.6,1460,0.665533,540,540,165,309,58,0,0,4,1
ec:1a:59:83:28:11,1,14310.4,1460,0.665769,545,545,165,319,54,0,0,4,1
ec:1a:59:83:28:11,1,14247.2,1460,0.664581,545,545,165,319,50,0,0,4,1
ec:1a:59:83:28:11,1,14294,1460,0.667019,539,539,165,315,48,0,0,4,1
ec:1a:59:83:28:11,1,14786.9,1460,0.664776,580,580,165,347,52,0,0,4,1
ec:1a:59:83:28:11,1,14458.2,1460,0.665464,551,551,165,319,54,0,0,4,1
ec:1a:59:83:28:11,1,15011.6,1460,0.664531,536,536,165,320,48,0,0,4,1
ec:1a:59:83:28:11,1,14267.5,1460,0.663463,530,530,168,301,50,0,0,2,1
ec:1a:59:83:28:11,1,14640.4,1460,0.66363,544,544,165,319,52,0,0,4,1
ec:1a:59:83:28:11,1,14582.1,1460,0.665885,552,552,165,324,52,0,0,4,1
ec:1a:59:83:28:11,1,14264.6,1460,0.6642,550,550,165,321,54,0,0,4,1
ec:1a:59:83:28:11,1,14104.9,1460,0.664623,530,530,165,307,50,0,0,4,1
ec:1a:59:83:28:11,1,14781.1,1460,0.663551,577,577,165,337,62,0,0,4,1
ec:1a:59:83:28:11,1,14421.5,1460,0.664918,558,558,165,329,52,0,0,4,1
ec:1a:59:83:28:11,1,14460.4,1460,0.692147,590,590,164,365,54,0,0,8,1
ec:1a:59:83:28:11,1,14606.1,1460,0.662522,569,569,166,339,54,0,0,4,1
ec:1a:59:83:28:11,1,13993.8,1460,0.662634,516,516,165,295,50,0,0,4,1
ec:1a:59:83:28:11,1,14900.6,1460,0.661644,560,560,165,341,50,0,0,4,1
ec:1a:59:83:28:11,1,15350.5,1460,0.66213,584,584,168,356,50,0,0,2,1
ec:1a:59:83:28:11,1,14205.3,1460,0.663843,531,531,165,305,50,0,0,4,1
ec:1a:59:83:28:11,1,14776.3,1460,0.662128,1461,1461,165,1234,52,0,0,4,1
ec:1a:59:83:28:11,1,15002.7,1460,0.66158,1486,1486,165,1264,50,0,0,4,1
ec:1a:59:83:28:11,1,14929.5,1460,0.662091,1412,1412,165,1187,52,0,0,4,1
ec:1a:59:83:28:11,1,14775.3,1460,0.662982,1308,1308,165,1085,52,0,0,4,1
ec:1a:59:83:28:11,1,14780.2,1460,0.663188,2364,2364,165,2129,62,0,0,4,1
ec:1a:59:83:28:11,1,14821.7,1460,0.663126,1381,1381,168,1155,48,0,0,2,1
ec:1a:59:83:28:11,1,14958.5,1460,0.661545,1414,1414,165,1190,52,0,0,4,1
ec:1a:59:83:28:11,1,14890.6,1460,0.664358,1531,1531,165,1306,52,0,0,4,1
ec:1a:59:83:28:11,1,14946.6,1460,0.662505,1412,1412,165,1191,50,0,0,4,1
ec:1a:59:83:28:11,1,14857.1,1460,0.662689,1425,1425,165,1200,50,0,0,4,1
ec:1a:59:83:28:11,1,14762.4,1460,0.661752,1353,1353,165,1128,50,0,0,4,1
ec:1a:59:83:28:11,1,14919.1,1460,0.660741,1302,1302,165,1077,52,0,0,4,1
